mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,delta1_mean,delta2_mean,delta3_mean,delta4_mean,delta5_mean,delta6_mean,delta7_mean,delta8_mean,delta9_mean,delta10_mean,delta11_mean,delta12_mean,delta13_mean,delta21_mean,delta22_mean,delta23_mean,delta24_mean,delta25_mean,delta26_mean,delta27_mean,delta28_mean,delta29_mean,delta210_mean,delta211_mean,delta212_mean,delta213_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,delta1_std,delta2_std,delta3_std,delta4_std,delta5_std,delta6_std,delta7_std,delta8_std,delta9_std,delta10_std,delta11_std,delta12_std,delta13_std,delta21_std,delta22_std,delta23_std,delta24_std,delta25_std,delta26_std,delta27_std,delta28_std,delta29_std,delta210_std,delta211_std,delta212_std,delta213_std,speaker_id,class,voiced_duration,syllable_rate,f0_mean,f0_std,f0_range,f0_delta_mean_abs,f0_delta_std,jitter_local,shimmer_local,f1_mean,f2_mean,f1f2_ratio
-176.5264,72.10456,-16.69097,0.36659348,9.279808,-29.672142,-9.896473,-8.84822,1.734959,-11.58781,10.467145,0.8907458,-8.846125,-0.28893897,-0.008541778,0.1372401,-0.0028467549,-0.0840794,0.023280594,0.070952386,0.06686485,-0.06837672,0.020119537,-0.07845058,0.030750535,0.03799861,-0.23583452,-0.104272135,0.0003753275,-0.025561493,-0.041965485,0.051700946,0.02068146,0.044997778,0.040225446,0.046275407,0.014504337,-0.054614928,0.04923053,83.88453,38.370327,21.156868,24.700125,14.812882,17.533667,12.977845,14.54088,11.504396,12.989415,10.910672,9.445098,11.94543,13.544487,6.7822595,3.9810166,5.014726,2.8796537,3.2526877,2.3002756,1.9451051,1.9986855,2.1104853,1.9277576,1.7398274,2.042941,7.168321,4.8649435,2.6916907,2.7170968,1.6299425,1.7542143,1.3076185,1.0681605,1.282508,1.133348,1.0811504,1.357876,1.3448657,learner04,learner,12.352,4.128886010362694,131.87780234147144,59.92447788519557,490.4561404396691,5.818308025193882,39.213266422154746,0.02362391774470018,0.07440378868084335,730.7302445870948,1680.2284883894356,0.4348993304401881
-158.73518,57.679802,-19.993406,-9.756933,4.905584,-18.8664,-1.3676884,-19.176376,7.1709337,-12.092073,2.9360945,0.69270927,-3.126424,0.5918737,0.41124243,0.007450459,-0.09872659,-0.008995333,-0.114794105,0.038639728,0.016732551,-0.13896678,-0.10292726,0.0033625374,-0.035051547,0.0141878305,-0.19558963,-0.2101022,-0.005194085,-0.091535546,-0.07415259,0.14848901,-0.04628857,0.040601745,0.06011674,0.012750369,0.024494292,0.016185228,-0.017176861,95.62144,47.475636,29.920637,24.691252,18.869205,14.791771,11.323491,14.607084,11.0016575,12.442069,12.16842,10.139475,11.006884,16.980377,9.990395,6.3297935,5.237679,3.3365476,3.0506525,2.0283358,2.8871152,1.936978,2.2883575,2.0826242,1.659652,1.9377124,10.6664915,7.4990087,4.9945827,3.0844216,1.8145127,2.0399728,1.3875668,1.792178,1.4738365,1.329367,1.3826387,1.2784009,1.4811779,learner04,learner,4.608,5.425347222222222,114.01551795313587,10.849299033043385,45.15283851567908,2.042218246766321,3.4298919386950875,0.017217001461768064,0.07477697762473008,813.2095353179263,1739.112254218503,0.46760037101995733
-151.74585,64.73337,-23.374622,-5.7824783,16.834204,-23.05153,-9.224338,-16.390451,1.8101692,-12.121874,5.8697863,12.725561,-13.152663,0.7711853,-0.26097718,0.093427636,0.20633899,-0.0015199503,-0.10515059,0.003343818,-0.02902962,0.017482702,-0.12630701,-0.06109844,-0.054425318,-0.092072375,-0.1966218,-0.033597726,-0.055321228,-0.1706368,-0.0415046,0.020093003,0.024799861,0.013926388,0.014585264,0.06113543,0.05030054,0.008802499,0.033571985,101.46567,31.064003,19.903515,25.059162,16.62336,15.484741,14.818945,14.021879,11.11729,13.2170315,10.630256,10.966396,13.015814,12.803475,6.1056733,3.6824667,4.9858456,3.2616773,2.4304423,2.1009905,2.4441624,1.8450526,2.2442281,1.9921615,2.0522463,1.8821223,8.0185585,3.6792464,2.9495697,3.0244226,1.9775788,1.5521852,1.5496138,1.4748764,1.0928489,1.464995,1.2631143,1.2437963,1.2011001,learner04,learner,6.176,4.533678756476684,157.72388835724882,126.508809893481,509.00768189817194,18.105486776764373,84.25152718262105,0.02483947787481957,0.0864639124405379,863.795624247869,1763.9002429678412,0.48970775285709706
-178.18181,57.73657,-16.459581,-11.458915,9.851745,-16.85159,-6.119802,-13.8185215,2.518631,-8.414082,12.016586,1.0514905,-6.231946,0.43596792,0.08160142,-0.012901505,-0.029073069,-0.0403594,-0.035035968,-0.027721735,-0.007297329,-0.031642526,-0.022562243,0.018659454,-0.011635381,0.0007238966,-0.21314916,-0.039862692,-0.0048199524,0.021094166,0.016714154,0.014537443,0.0010580082,0.023696158,0.04114607,0.01591575,-0.022007495,0.0065330802,0.015375554,97.41354,44.35054,21.08423,18.310814,14.710904,14.729227,12.721938,10.820284,10.7247095,12.969486,8.436861,8.868746,11.538621,13.334846,8.502139,4.334026,3.5585055,2.6447554,2.3634932,2.3917823,1.8437699,2.033467,2.1085923,1.5713806,1.5840518,1.9482977,7.9672656,5.410235,2.9245424,1.886878,1.5260812,1.4071028,1.536046,1.0988076,1.2355665,1.2550688,0.9861833,1.0737448,1.3112291,learner04,learner,9.6,4.270833333333334,121.83419329783752,48.76817095742406,502.75288667987286,4.651865114428063,34.487102675729425,0.019017405568840216,0.07068366654726933,896.4886092774564,1670.4206793202634,0.5366843336986586
-208.77339,60.224426,-14.206055,-14.780818,10.374732,-17.310759,-3.506074,-13.178174,1.4708768,-10.111259,5.70604,0.7382287,-1.6528468,0.28378588,0.17420156,-0.0042684083,-0.07923603,-0.055449508,-0.09240627,-0.016870325,-0.02660824,-0.031421788,-0.07882418,-0.040908497,0.011001814,-0.013383039,-0.18884689,-0.056110613,0.04103168,0.018408118,0.017210837,0.022722127,0.022122374,0.0100743985,0.0204329,0.010701534,0.00451601,-0.021414585,-0.0010103098,109.47175,37.46351,19.576588,21.541792,16.67143,15.820799,10.906137,12.378674,11.176542,15.421249,7.803988,7.1182737,9.928915,16.984211,7.293284,3.8351407,4.240722,2.8083315,2.5878265,2.106403,1.9145887,1.9069163,2.1944134,1.4707627,1.2684418,1.621859,8.811678,5.0186048,2.5142574,2.4492302,1.3950009,1.5214031,1.3545729,0.9628632,1.3088228,1.0561814,1.0218232,0.95113075,1.1478603,learner04,learner,14.08,3.125,127.73408182816462,47.34349263413284,438.4636065648175,7.355980956353761,42.71118742885247,0.017870933569884017,0.07810271862884631,864.1088282260248,1691.5878604654256,0.5108270450630172
-153.98328,20.152012,-18.907501,-17.131336,-4.3453245,-25.54747,-0.32463074,-15.845066,4.8615723,-12.668717,-2.97984,-1.4455498,7.5990577,0.39033198,0.12906986,0.10017531,-0.12022847,-0.07755523,-0.057911053,-0.034688897,-0.14441486,-0.090817675,-0.01807782,-0.0442918,-0.092302084,0.02545001,0.07145763,-0.04734071,0.012223729,0.00391403,0.03143736,-0.01656782,0.0027161045,-0.0062660193,0.0037054212,-0.010572681,0.010560599,0.02315919,0.015328511,60.029858,37.591022,25.155647,26.448265,15.977811,16.801891,11.710912,10.782388,9.633228,7.5229344,8.870962,7.707375,6.5479727,11.132893,7.533566,4.9241385,5.133811,2.717089,3.3620195,2.206803,2.1309955,1.7321745,1.3799396,1.526437,1.5361755,1.159588,6.4037285,4.870424,3.741421,3.0107388,1.7745581,1.9767692,1.3444878,1.2981927,1.211863,1.0165077,1.0141507,0.9134141,0.8085208,learner05,learner,9.104,5.052724077328647,241.7383146323082,38.118298906958124,204.90148750613832,3.560681230999825,10.885928744336608,0.012040611134243592,0.07356475833948962,852.2550977376666,1892.4672668232458,0.4503407338549577
-171.91937,22.499678,-13.277019,-18.75836,0.4032555,-17.15589,0.99914384,-14.422076,3.0079646,-9.889429,-5.6013627,-1.1612042,1.9886715,0.27186146,-0.03580653,0.015846891,-0.07852602,-0.08090611,-0.07138118,-0.017279612,-0.050316855,-0.023517093,-0.056083545,0.01666952,-0.07296113,0.026235284,-0.057474174,0.037205834,0.006337704,0.059161384,0.016052142,0.060301784,0.006307619,0.027715724,0.010437693,0.023793558,0.002431878,0.030332474,0.0030285618,77.898895,36.13383,27.863989,24.561039,16.807262,14.639235,9.193433,11.35219,10.6318245,8.539252,7.939268,7.3008976,6.0480614,10.632521,6.37097,5.525899,4.475537,3.3227162,2.3543973,1.8039249,2.153981,1.8198795,1.7170473,1.4694273,1.3036228,1.1996493,5.841353,3.965523,3.3157437,2.6229606,1.7267711,1.3115608,1.1936855,1.1843597,0.94004035,1.0449774,0.8849585,0.85037905,0.7659501,learner05,learner,6.656,3.90625,255.68241894931498,32.78533100109903,192.92583924154033,2.9737192183427097,9.21830266450383,0.009630470892424244,0.06413522853190877,894.5607385967294,1858.6057962355121,0.48130740817047124
-184.42424,14.758523,-18.55653,-28.667133,-3.8044226,-20.902943,0.26373944,-21.839203,2.3450103,-8.055873,-6.89195,-3.8212643,2.7987082,0.51285934,0.058139764,0.0016186401,-0.1601865,-0.079809785,-0.15256557,-0.009083493,-0.12464357,-0.04833161,-0.05736688,0.08623293,-1.7217097e-05,-0.001718401,0.13841918,0.13478601,-0.056825478,-0.0022028056,-0.007940648,0.020204088,0.010126787,0.02325288,-0.008411928,0.0039949873,0.005165191,0.021608543,0.045119476,83.41588,37.09243,26.246967,26.147745,20.933224,15.232697,11.148655,12.675698,10.6546335,7.9141364,9.781154,9.647493,7.7108183,14.5216465,6.3243675,4.7124963,5.1974277,3.4565325,2.4567356,2.0116467,2.1262965,1.807142,1.5427842,1.8413475,1.7892234,1.3972814,8.77537,3.9227636,2.6795769,2.895033,2.0040421,1.6443584,1.1476754,1.226227,1.0137211,1.0191367,1.0630347,1.0181949,0.92796046,learner05,learner,8.352,4.549808429118774,265.8760204939584,38.00072015165377,132.88504093093442,3.4727634236956626,10.296706623602242,0.01273797638191323,0.06677191242929942,844.8928756166214,1764.1319405398192,0.47892839316660557
-176.3096,23.92402,-14.488964,-28.040913,4.4701133,-15.675175,-2.18729,-17.38271,6.4993415,-7.8785453,-4.0708804,-2.9170637,4.46744,0.3222518,0.78763837,-0.43513533,0.013498833,-0.32463932,-0.01862162,0.008653543,-0.14524135,-0.07916113,-0.08781947,-0.060574856,0.029017603,0.026092488,-0.6460318,0.019114377,0.2545564,-0.0108965915,0.048716854,0.0076089497,0.06685044,0.025581528,-0.024903232,-0.008817798,0.09131099,0.029612904,-0.002549353,75.95089,39.37923,29.820063,23.540342,13.353434,13.1320715,10.856898,13.051193,10.824207,7.8526673,8.191875,8.143765,7.364546,11.531966,7.356898,6.544372,3.9288425,2.4952135,2.185416,1.9339513,2.1561952,1.9631444,1.7053285,1.5139601,1.3141632,1.2867419,8.246093,3.699896,4.4144216,2.5567212,1.8593127,1.4071041,1.1356848,1.2822883,1.1914653,0.95001996,1.0512776,0.71568084,0.64361465,learner05,learner,6.704,5.369928400954654,254.25458310190402,48.119970045733766,324.3982104488514,4.675681172075639,21.665375036106212,0.012441744083610639,0.07281586480101901,903.2231242280328,1784.2688578719913,0.5062146997875994
-182.15932,27.53547,-11.624439,-21.563845,-2.6716864,-18.847776,0.99348533,-14.556246,6.0570035,-7.516831,-4.7698216,-2.125498,3.3570764,-0.03325993,0.3703027,-0.09397313,-0.11126788,-0.07093125,-0.08485707,0.03304326,-0.013113285,0.08637334,-0.060913805,-0.0105330255,-0.035330445,0.008443337,-0.259884,-0.08340006,0.13087676,0.0048654303,0.062171645,0.08477836,0.01649015,0.005078143,0.015858388,0.016165987,0.030286646,-0.010735171,0.019110708,85.900856,40.014915,30.19927,25.7048,21.05404,15.432671,12.29809,12.916405,9.336359,7.871025,8.252442,9.043818,7.645885,14.597326,7.358064,5.3242607,4.2174726,3.7320883,2.5414906,2.1939344,2.1679738,1.6591655,1.4765792,1.6301678,1.6004865,1.3227884,9.129416,4.3299165,3.458238,2.1735408,1.978431,1.6904477,1.2567025,1.1938668,1.0591922,0.98143274,1.011004,0.94460076,0.79179835,learner05,learner,11.696,4.7024623803009575,252.5402359236203,40.62631014235828,249.72535752512638,4.5674099273704485,10.175884912645289,0.015572901682778185,0.07052452779964151,838.0808824660802,1832.9554320802251,0.4572292745355736
-148.69452,55.64527,-25.546907,0.46792325,8.097368,-18.21514,0.21456754,-20.387032,0.13307948,-12.434644,0.95337915,-11.339946,2.1547148,0.1229509,0.05387682,-0.051733952,-0.05177008,-0.011125156,-0.0004699733,-0.05800251,0.0015346025,-0.008292113,-0.021057934,-0.06339137,-0.0032714219,0.024182953,-0.045924358,0.0051247086,0.0013882838,0.012002012,0.006252121,0.010264351,0.008942676,0.0054197083,0.007622517,0.021264484,0.009124441,0.013658484,-0.006924611,87.393745,35.489048,25.244144,23.78408,16.013802,13.986939,11.147073,12.727865,10.927303,13.544329,7.3888717,7.9373965,7.394678,13.24857,6.6267805,4.7829285,4.733727,2.59464,2.4541647,2.0983777,2.3122628,1.8173076,2.2997766,1.2804183,1.2928059,1.285331,6.581158,4.2709002,2.940903,2.6591933,1.7625072,1.6165991,1.3673668,1.2535571,1.03326,1.2801075,0.77292895,0.9517314,0.83433557,learner06,learner,14.08,3.977272727272727,113.52176961775179,63.58285509109977,423.1309650946512,4.970116070662518,35.63114954000141,0.014586117253509502,0.07862645075053128,809.559989533723,1766.8659322634,0.4581898234330978
-166.03818,53.138012,-22.945986,-8.725882,6.7378597,-20.348911,-3.268896,-16.231659,4.232262,-9.718759,1.7585036,-10.657944,-1.5009669,0.48426527,-0.05128396,-0.09529894,0.026148567,-0.04718207,-0.05724203,-0.024727393,-0.07553312,-0.007731459,-0.08615914,-0.049905855,-0.016899051,-0.010478654,-0.053818997,0.01995325,0.06384966,0.036009673,0.014837062,0.016481109,0.008766029,0.003985007,-0.018973742,0.007302951,0.008037239,0.0037198376,0.022358326,100.927635,41.22959,29.225489,24.018826,15.845586,15.317894,12.193301,13.291063,13.520283,15.434305,8.4179945,9.384276,8.5805645,11.485705,7.4518213,5.14463,3.4371674,2.8802443,2.4233565,2.19991,2.0816658,2.3529282,1.9980247,1.4196463,1.6407706,1.3238225,5.9410458,4.2702646,3.0661328,1.8669729,1.8579638,1.3078861,1.0943645,1.2861189,1.284445,1.0974196,0.92094445,0.9892997,0.7203771,learner06,learner,8.48,4.363207547169811,116.59833817106328,49.42403530585123,435.9440356470417,3.6708209727567858,31.91661305243917,0.012913742115850795,0.06560681174112158,810.4931214452974,1758.3487017136026,0.4609399265660046
-147.8979,61.9424,-24.960737,-2.26781,11.42463,-15.608691,-1.4852691,-15.832855,1.3334876,-9.141411,2.320787,-8.879957,3.492495,0.63360846,0.024521291,-0.07207985,-0.037999265,-0.07280265,-0.040796816,-0.029034754,-0.044540834,0.02796371,-0.044417154,-0.01833889,-0.04717087,-0.036752127,-0.09003143,0.0014740288,0.01297569,0.023275513,-0.005484247,-0.0026325732,0.01094469,0.025019264,0.013906035,0.020528736,0.017423455,0.005857119,-0.008264059,90.87063,31.228186,20.69427,23.271685,13.824663,13.338977,11.731357,12.678933,13.673101,11.344309,6.0149517,9.690644,8.023734,12.70913,6.0703278,4.2760615,4.2294564,2.563573,2.1843712,1.9680386,1.8621343,1.965473,1.8452964,1.1211799,1.5280191,1.2760388,7.881972,3.9346998,2.6091053,2.5087357,1.7602336,1.3198549,1.1451284,1.1402596,1.0529666,1.3118757,0.8196411,1.0182818,0.90651506,learner06,learner,10.208,4.016457680250784,109.569828940481,54.754229588640925,437.44945871879224,2.893749576001562,25.475178603455856,0.016683350287407996,0.07755676645959858,833.9445817672586,1773.5942992412038,0.47020030574300153
-137.64116,55.99257,-20.613121,-7.7755375,8.937024,-7.308995,3.1285677,-17.449308,2.1867237,-8.203165,1.1075991,-11.004738,3.9456947,0.117943406,0.14285833,-0.105085775,0.08885302,-0.078890406,0.009697761,0.028288336,-0.057723112,0.010565345,-0.005635432,-0.04834656,0.020795096,0.014159307,-0.0049419943,-0.073646255,0.07287967,-0.014285566,0.022040024,0.00077005016,0.0061592176,0.012389981,-0.0026301215,0.0077737984,-0.010267142,0.013782657,-0.011093619,75.02405,44.06079,24.916338,20.826921,13.4089775,12.819673,9.525645,10.2688,11.520563,10.986572,7.7472405,9.237536,8.000974,13.341146,8.103487,5.3486,3.7884521,2.7312737,2.4938805,1.7359104,1.7973682,1.9939483,1.7628862,1.3012651,1.5894926,1.3120134,7.4832206,4.6782994,3.1984417,2.007041,1.979748,1.6296862,1.2595199,1.1003866,1.3284106,1.1865197,0.8151455,1.0536171,0.84611386,learner06,learner,10.192,4.0227629513343794,117.74204577283282,59.71672988089982,451.36001872464476,5.181198190571386,37.31560098421399,0.015128362979995279,0.07683779357166712,907.0326976640807,1732.079005989249,0.523667046669181
-143.09209,64.380615,-26.321608,-5.104039,7.1743293,-13.567587,-5.0374417,-17.75422,3.3273122,-9.000567,2.8862965,-6.148037,-0.32261038,0.21839115,-0.0035576392,-0.08262148,-0.055835593,-0.016856525,-0.018159412,-0.0201203,-0.008760831,0.004602007,0.007006183,0.006944446,-0.024834573,-0.031288657,-0.10796877,0.026737135,-0.012815866,0.01213706,0.0011317034,0.010055577,0.011468777,0.0086013945,0.0043993224,0.010007189,0.020362841,0.018848237,0.008636749,82.05394,33.590523,23.101948,21.934889,11.961018,12.260139,10.546463,9.987599,10.5731535,10.031016,7.129971,7.1822133,6.808883,13.560353,6.398847,4.357901,3.4566948,2.1725059,2.2509823,1.7049321,1.6310399,1.8496894,1.702344,1.12856,1.3236008,1.2515101,7.217728,4.3745747,2.6969376,2.0546165,1.4400114,1.4012287,1.07271,1.0556748,1.153478,1.0817492,0.8329961,0.8938946,0.9393338,learner06,learner,13.888,4.176267281105991,103.96604524088393,9.567469943105918,52.2617549945642,1.4423038392530811,3.3135877107863285,0.01638333816107019,0.07837055946025166,853.312188286924,1736.441060330459,0.49141442677272995
